Origin,Dest,rorg,rdes
CLE,SJU,6,18
CLE,SLC,3,51
CLE,SRQ,12,49
CLE,STL,121,659
CLE,SYR,68,381
CLE,TPA,53,209
CLE,TUL,0,0
CLE,TYS,33,156
CLE,XNA,8,13
CLL,ABI,0,0
CLL,DFW,133,164
CLL,IAH,82,148
CLL,ILE,1,0
CLT,ABE,23,158
CLT,AGS,0,13
CLT,ALB,28,481
CLT,ATL,178,1537
CLT,ATW,0,0
CLT,AUS,0,0
CLT,AVL,0,0
CLT,AVP,0,0
CLT,BDL,68,1072
CLT,BHM,9,174
CLT,BNA,45,900
CLT,BOS,76,2055
CLT,BUF,55,836
CLT,BWI,100,1983
CLT,CAE,1,52
CLT,CAK,0,1
CLT,CHA,0,0
CLT,CHO,0,5
CLT,CHS,59,896
CLT,CLE,32,531
CLT,CMH,35,607
CLT,CRW,0,2
CLT,CVG,375,583
CLT,DAB,0,0
CLT,DAY,0,0
CLT,DCA,81,1609
CLT,DEN,62,1246
CLT,DFW,198,1623
CLT,DTW,86,1337
CLT,EGE,0,8
CLT,EVV,0,0
CLT,EWR,97,1454
CLT,FAY,0,1
CLT,FLL,74,1937
CLT,GNV,0,4
CLT,GRR,0,0
CLT,GSO,44,688
CLT,GSP,0,2
CLT,HPN,0,0
CLT,HSV,0,3
CLT,HTS,0,0
CLT,IAD,79,1402
CLT,IAH,87,1773
CLT,ILM,49,877
CLT,IND,39,684
CLT,ISO,0,0
CLT,ISP,0,0
CLT,JAN,1,5
CLT,JAX,62,1270
CLT,JFK,48,581
CLT,LAS,46,1263
CLT,LAX,47,1202
CLT,LEX,3,47
CLT,LGA,396,2229
CLT,LIT,0,22
CLT,LWB,0,0
CLT,LYH,0,0
CLT,MCI,31,717
CLT,MCO,85,2562
CLT,MDT,35,454
CLT,MDW,8,111
CLT,MEM,16,550
CLT,MGM,0,13
CLT,MHT,35,536
CLT,MIA,182,1941
CLT,MKE,12,108
CLT,MLB,0,0
CLT,MOB,3,34
CLT,MSP,52,936
CLT,MSY,38,770
CLT,MYR,76,1228
CLT,OAJ,0,3
CLT,ORD,233,2007
CLT,ORF,55,1003
CLT,PBI,50,1048
CLT,PDX,4,17
CLT,PHF,0,15
CLT,PHL,99,2190
CLT,PHX,43,1289
CLT,PIT,85,1724
CLT,PNS,30,405
CLT,PVD,49,1076
CLT,PWM,4,148
CLT,RDU,77,1347
CLT,RIC,67,924
CLT,ROA,2,1
CLT,ROC,14,284
CLT,RSW,38,1027
CLT,SAN,28,397
CLT,SAT,0,0
CLT,SAV,47,944
CLT,SDF,2,45
CLT,SEA,25,395
CLT,SFO,48,957
CLT,SJU,12,725
CLT,SLC,1,39
CLT,SRQ,7,311
CLT,STL,19,528
CLT,STT,4,344
CLT,STX,0,38
CLT,SWF,0,0
CLT,SYR,27,466
CLT,TLH,1,6
CLT,TPA,82,1851
CLT,TRI,1,6
CLT,TYS,0,0
CLT,XNA,0,7
CMH,ALB,0,0
CMH,ATL,38,281
CMH,AUS,0,0
CMH,BDL,9,14
CMH,BNA,37,268
CMH,BOS,90,424
CMH,BWI,100,565
CMH,CAK,0,0
CMH,CLE,12,119
CMH,CLT,18,416
CMH,CVG,232,384
CMH,DAY,0,0
CMH,DCA,136,311
CMH,DEN,19,172
CMH,DFW,156,517
CMH,DTW,103,432
CMH,EWR,45,411
CMH,FLL,23,12
CMH,GRB,0,0
CMH,GRR,0,0
CMH,IAD,17,73
CMH,IAH,33,334
CMH,ICT,0,0
CMH,IND,0,0
CMH,JFK,122,321
CMH,LAS,41,365
CMH,LAX,1,31
CMH,LGA,297,803
CMH,MCI,10,156
CMH,MCO,37,221
CMH,MDW,214,1010
CMH,MEM,24,204
CMH,MIA,30,275
CMH,MKE,27,206
CMH,MSN,0,0
CMH,MSP,66,580
CMH,OMA,0,0
CMH,ORD,237,1565
CMH,PBI,0,0
CMH,PHL,61,229
CMH,PHX,23,375
CMH,PIT,0,1
CMH,RDU,30,225
CMH,ROC,0,0
CMH,RSW,50,98
CMH,SBN,0,0
CMH,SDF,0,0
CMH,SLC,2,42
CMH,STL,30,282
CMH,TPA,40,261
CMI,ATL,7,18
CMI,CVG,50,123
CMI,DAY,0,0
CMI,DFW,9,105
CMI,ORD,77,620
CMI,PIA,0,0
CMI,PIT,0,0
CMI,STL,0,0
CMX,MSP,9,26
COD,CPR,1,0
COD,DEN,13,65
COD,IDA,0,0
COD,PIH,0,0
COD,SLC,106,226
COD,TWF,0,0
COS,ABQ,0,0
COS,ATL,51,237
COS,AUS,0,1
COS,BHM,0,0
COS,BUR,0,0
COS,CLE,1,0
COS,CVG,127,311
COS,DEN,225,1217
COS,DFW,176,574
COS,DTW,0,0
COS,EWR,0,0
COS,FAT,0,0
COS,FMN,0,0
COS,FSD,0,0
COS,GJT,0,0
COS,GRB,0,0
COS,IAH,214,226
COS,ICT,0,0
COS,IDA,0,0
COS,IND,0,0
COS,LAN,0,0
COS,LAS,1,34
COS,LAX,63,648
COS,LNK,0,0
COS,MCI,6,73
COS,MEM,0,0
COS,MKE,0,0
COS,MLI,0,0
COS,MSN,0,0
COS,MSP,36,249
COS,MTJ,0,0
COS,OAK,0,0
COS,OKC,0,2
COS,ONT,2,69
COS,ORD,64,633
COS,PHX,45,399
COS,PIA,0,0
COS,PSP,0,0
COS,PUB,0,0
COS,RFD,0,0
COS,RNO,0,0
COS,SAN,5,46
COS,SBN,0,0
COS,SFO,13,227
COS,SLC,122,437
COS,SMF,3,69
COS,STL,1,12
COS,TUL,0,0
COS,TUS,0,0
COS,TWF,0,0
CPR,BIS,0,0
CPR,COD,0,0
CPR,DEN,166,574
CPR,EKO,0,0
CPR,GJT,0,0
CPR,IDA,0,0
CPR,MSP,3,40
CPR,OGD,0,0
CPR,PIH,0,0
CPR,RAP,2,0
CPR,SLC,92,569
CPR,TWF,0,0
CRP,ATL,91,303
CRP,AUS,2,5
CRP,BRO,0,0
CRP,DFW,288,504
CRP,HOU,86,343
CRP,HRL,0,0
CRP,IAH,187,312
CRP,MFE,0,0
CRP,SAT,0,0
CRW,ATL,348,818
CRW,BNA,0,0
CRW,CAK,0,0
CRW,CHO,0,0
CRW,CLE,0,0
CRW,CLT,0,3
CRW,CVG,116,284
CRW,DAY,0,0
CRW,DCA,0,0
CRW,DTW,0,0
CRW,FWA,0,0
CRW,GSP,0,0
CRW,HTS,0,0
CRW,IAD,18,47
CRW,IAH,49,194
CRW,LEX,0,0
CRW,LGA,0,0
CRW,ORD,15,176
CRW,PIT,0,0
CRW,RDU,0,1
CRW,ROA,0,0
CRW,SPI,0,0
CSG,ATL,195,623
CVG,ABE,145,465
CVG,ABQ,43,223
CVG,ACY,53,200
CVG,AGS,0,0
CVG,ALB,92,562
CVG,ANC,2,19
CVG,ATL,216,1226
CVG,ATW,143,483
CVG,AUS,147,675
CVG,AVL,89,220
CVG,AVP,108,408
CVG,AZO,108,435
CVG,BDL,72,563
CVG,BGM,66,213
CVG,BGR,148,589
CVG,BHM,197,791
CVG,BIL,8,29
CVG,BNA,228,1038
CVG,BOS,177,738
CVG,BTR,55,179
CVG,BTV,101,349
CVG,BUF,143,564
CVG,BWI,168,708
CVG,CAE,255,908
CVG,CAK,270,956
CVG,CHA,127,403
CVG,CHO,58,288
CVG,CHS,159,562
CVG,CID,112,446
CVG,CKB,0,2
CVG,CLE,198,966
CVG,CLT,241,872
CVG,CMH,145,590
CVG,CMI,43,149
CVG,COS,66,378
CVG,CRW,92,424
CVG,DAB,21,90
CVG,DAY,275,769
CVG,DCA,173,834
CVG,DEN,138,768
CVG,DFW,483,1455
CVG,DSM,180,689
CVG,DTW,421,1335
CVG,EGE,5,8
CVG,ERI,54,192
CVG,EVV,135,397
CVG,EWR,287,904
CVG,FLL,83,363
CVG,FNT,96,250
CVG,FSD,61,291
CVG,FWA,101,375
CVG,GRB,109,358
CVG,GRR,231,892
CVG,GSO,224,946
CVG,GSP,174,680
CVG,HDN,0,1
CVG,HNL,23,118
CVG,HOU,31,96
CVG,HPN,96,360
CVG,HSV,194,577
CVG,HTS,51,173
CVG,HVN,58,161
CVG,IAD,245,785
CVG,IAH,187,1128
CVG,ICT,40,79
CVG,ILM,27,63
CVG,IND,84,409
CVG,ISP,72,230
CVG,JAC,4,4
CVG,JAN,103,367
CVG,JAX,205,924
CVG,JFK,262,1053
CVG,LAN,114,485
CVG,LAS,84,454
CVG,LAX,149,734
CVG,LEX,273,982
CVG,LGA,268,916
CVG,LIT,136,330
CVG,MCI,245,993
CVG,MCO,190,652
CVG,MDT,166,683
CVG,MDW,53,114
CVG,MEM,195,859
CVG,MGM,47,109
CVG,MHT,148,672
CVG,MIA,103,631
CVG,MKE,171,840
CVG,MLB,4,28
CVG,MLI,57,177
CVG,MOB,9,47
CVG,MSN,87,403
CVG,MSP,269,1258
CVG,MSY,50,317
CVG,MYR,84,352
CVG,OKC,155,734
CVG,OMA,153,620
CVG,ONT,0,0
CVG,ORD,703,1900
CVG,ORF,140,514
CVG,PBI,74,499
CVG,PDX,64,335
CVG,PFN,4,32
CVG,PHF,25,75
CVG,PHL,284,994
CVG,PHX,56,316
CVG,PIA,0,0
CVG,PIT,238,966
CVG,PNS,30,116
CVG,PVD,69,482
CVG,PWM,74,389
CVG,RDU,260,1071
CVG,RIC,162,627
CVG,ROA,106,347
CVG,ROC,161,642
CVG,RSW,78,491
CVG,SAN,53,220
CVG,SAT,139,616
CVG,SAV,136,535
CVG,SBN,187,649
CVG,SCE,55,263
CVG,SDF,238,1009
CVG,SEA,73,456
CVG,SFO,65,385
CVG,SGF,91,293
CVG,SHV,103,281
CVG,SJC,0,0
CVG,SJU,1,7
CVG,SLC,152,925
CVG,SMF,0,0
CVG,SNA,26,101
CVG,SRQ,159,648
CVG,STL,223,927
CVG,SWF,71,185
CVG,SYR,111,600
CVG,TLH,39,106
CVG,TOL,173,558
CVG,TPA,118,668
CVG,TRI,89,320
CVG,TUL,149,505
CVG,TUS,0,0
CVG,TVC,7,43
CVG,TYS,268,843
CVG,VPS,28,99
CVG,XNA,83,266
CWA,ATW,0,0
CWA,DTW,3,8
CWA,MKE,0,2
CWA,MLI,0,0
CWA,MSN,0,0
CWA,MSP,2,0
CWA,ORD,21,116
CYS,DEN,2,0
DAB,ATL,155,897
DAB,BWI,0,2
DAB,CLE,1,4
DAB,CLT,0,0
DAB,CVG,31,90
DAB,DFW,0,3
DAB,EWR,17,133
DAB,IAD,3,49
DAB,JAX,0,0
DAB,LGA,18,17
DAB,MCO,0,0
DAB,MLB,0,0
DAB,ORD,0,9
DAB,PHL,0,0
DAB,RDU,0,0
DAB,SHV,0,0
DAL,ABQ,104,1480
DAL,AMA,150,1264
DAL,ATL,0,0
DAL,AUS,189,2217
DAL,BHM,15,75
DAL,DFW,0,0
DAL,ELP,75,1094
DAL,HOU,647,4961
DAL,HRL,0,1
DAL,IAH,309,1023
DAL,LAX,0,0
DAL,LBB,118,1305
DAL,LGA,0,0
DAL,LIT,113,1414
DAL,MAF,98,1070
DAL,MCI,94,895
DAL,MSY,77,1098
DAL,OKC,75,1057
DAL,ORD,0,0
DAL,SAT,246,2546
DAL,STL,60,739
DAL,TUL,88,1114
DAY,ATL,154,1024
DAY,AZO,0,0
DAY,BDL,0,0
DAY,BNA,0,0
DAY,BOS,12,22
DAY,BWI,7,116
DAY,CAK,0,0
DAY,CLE,29,198
DAY,CLT,0,0
DAY,CMH,0,0
DAY,CMI,0,0
DAY,CRW,0,0
DAY,CVG,191,537
DAY,DCA,0,0
DAY,DEN,7,68
DAY,DFW,112,223
DAY,DTW,20,61
DAY,EVV,0,0
DAY,EWR,26,167
DAY,FLL,0,0
DAY,FNT,0,0
DAY,FWA,0,0
DAY,GRR,0,0
DAY,GSO,0,0
DAY,IAD,4,39
DAY,IAH,38,196
DAY,IND,0,0
DAY,JFK,0,0
DAY,LAN,0,0
DAY,LAS,0,2
DAY,LAX,0,0
DAY,LEX,0,0
DAY,LGA,0,0
DAY,MCO,7,79
DAY,MDW,0,0
DAY,MIA,6,11
DAY,MKE,2,21
DAY,MSP,20,97
DAY,MYR,0,0
DAY,ORD,117,647
DAY,PHL,0,0
DAY,PHX,0,0
DAY,PIT,0,0
DAY,RFD,0,0
DAY,RSW,0,0
DAY,SBN,0,0
DAY,SDF,0,0
DAY,SFO,0,0
DAY,STL,0,0
DAY,SYR,0,0
DAY,TOL,0,0
DAY,TPA,4,39
DBQ,LSE,0,0
DBQ,ORD,29,100
DCA,ABE,0,0
DCA,ALB,34,477
DCA,ATL,162,1678
DCA,BDL,61,556
DCA,BHM,5,10
DCA,BNA,47,470
DCA,BOS,1244,2867
DCA,BTR,25,76
DCA,BTV,3,172
DCA,BUF,51,362
DCA,BWI,0,0
DCA,CAE,2,8
DCA,CHO,0,0
DCA,CHS,61,141
DCA,CLE,117,312
DCA,CLT,144,1534
DCA,CMH,94,214
DCA,CRW,0,0
DCA,CVG,162,363
DCA,DAY,0,0
DCA,DEN,57,304
DCA,DFW,594,1307
DCA,DSM,8,27
DCA,DTW,199,883
DCA,EWR,60,321
DCA,FLL,82,993
DCA,GRR,5,7
DCA,GSO,0,0
DCA,GSP,0,2
DCA,HOU,0,0
DCA,HSV,151,162
DCA,IAD,0,0
DCA,IAH,226,820
DCA,ICT,0,0
DCA,IND,43,299
DCA,ISP,0,0
DCA,JAN,27,114
DCA,JAX,51,493
DCA,JFK,370,1126
DCA,LAS,20,210
DCA,LAX,12,67
DCA,LEX,169,115
DCA,LFT,0,1
DCA,LGA,619,2286
DCA,LIT,0,0
DCA,MCI,17,339
DCA,MCO,117,1046
DCA,MDW,8,152
DCA,MEM,48,372
DCA,MHT,20,182
DCA,MIA,294,1085
DCA,MKE,5,6
DCA,MLB,43,66
DCA,MSN,0,16
DCA,MSP,233,866
DCA,MSY,22,317
DCA,MYR,0,0
DCA,OKC,0,0
DCA,OMA,0,0
DCA,ORD,352,1470
DCA,ORF,0,5
DCA,PBI,52,700
DCA,PHL,59,411
DCA,PHX,59,590
DCA,PIT,60,569
DCA,PLN,0,1
DCA,PVD,52,563
DCA,PWM,13,250
DCA,RDU,153,798
DCA,RIC,0,0
DCA,ROA,0,0
DCA,ROC,6,115
DCA,RSW,19,412
DCA,SAV,0,5
DCA,SDF,0,0
DCA,SEA,34,248
DCA,SHV,0,0
DCA,SLC,11,97
DCA,SRQ,0,5
DCA,STL,57,170
DCA,SYR,39,297
DCA,TPA,95,844
DCA,XNA,2,30
DEN,ABQ,188,1575
DEN,ALB,0,0
DEN,AMA,1,20
DEN,ANC,61,532
DEN,ASE,189,717
DEN,ATL,271,2294
DEN,AUS,134,1108
DEN,BDL,4,67
DEN,BFF,0,0
DEN,BFL,1,24
DEN,BHM,41,384
DEN,BIL,85,909
DEN,BIS,87,433
DEN,BNA,82,927
DEN,BOI,129,1143
DEN,BOS,123,1082
DEN,BTM,0,0
DEN,BTR,0,0
DEN,BUF,0,0
DEN,BUR,93,872
DEN,BWI,142,1102
DEN,BZN,95,780
DEN,CAK,47,342
DEN,CDC,0,0
DEN,CID,42,318
DEN,CLE,58,506
DEN,CLT,90,1187
DEN,CMH,33,312
DEN,COD,23,118
DEN,COS,228,1353
DEN,CPR,106,786
DEN,CRW,0,0
DEN,CVG,93,531
DEN,CYS,0,0
DEN,DAY,19,183
DEN,DCA,74,628
DEN,DFW,1020,3189
DEN,DRO,116,744
DEN,DSM,79,666
DEN,DTW,154,1579
DEN,EGE,95,465
DEN,ELP,72,548
DEN,EUG,54,363
DEN,EWR,419,906
DEN,FAR,86,543
DEN,FAT,107,633
DEN,FCA,4,41
DEN,FLL,31,526
DEN,FMN,0,0
DEN,FSD,123,678
DEN,FWA,0,0
DEN,GCC,0,9
DEN,GEG,90,850
DEN,GJT,129,839
DEN,GRB,0,0
DEN,GRR,3,52
DEN,GTF,21,197
DEN,GUC,45,241
DEN,HDN,53,366
DEN,HLN,0,0
DEN,HNL,26,189
DEN,HOU,29,150
DEN,HSV,4,71
DEN,IAD,144,1474
DEN,IAH,328,1765
DEN,ICT,95,787
DEN,IDA,10,121
DEN,IND,106,883
DEN,JAC,58,543
DEN,JAX,2,57
DEN,JFK,29,251
DEN,KOA,3,40
DEN,LAR,0,0
DEN,LAS,387,3373
DEN,LAX,560,3994
DEN,LGA,140,1672
DEN,LGB,0,0
DEN,LIH,0,3
DEN,LIT,0,0
DEN,LNK,89,592
DEN,MBS,0,0
DEN,MCI,296,2031
DEN,MCO,136,1453
DEN,MDW,226,1285
DEN,MEM,95,784
DEN,MFR,22,227
DEN,MIA,80,659
DEN,MKE,65,584
DEN,MLI,46,233
DEN,MOT,0,0
DEN,MRY,24,107
DEN,MSN,29,249
DEN,MSO,76,536
DEN,MSP,362,2620
DEN,MSY,56,573
DEN,MTJ,154,926
DEN,OAK,118,1108
DEN,OGD,0,0
DEN,OGG,2,36
DEN,OKC,131,958
DEN,OMA,153,1260
DEN,ONT,64,840
DEN,ORD,532,2601
DEN,PBI,0,28
DEN,PDX,239,2307
DEN,PHL,169,1773
DEN,PHX,402,3956
DEN,PIA,0,14
DEN,PIH,0,0
DEN,PIT,60,548
DEN,PSC,64,438
DEN,PSP,72,646
DEN,PUB,0,0
DEN,PVU,0,0
DEN,RAP,149,900
DEN,RDM,1,34
DEN,RDU,3,46
DEN,RFD,13,131
DEN,RKS,0,4
DEN,RNO,94,891
DEN,RSW,22,163
DEN,SAN,229,2068
DEN,SAT,132,1085
DEN,SBA,60,342
DEN,SCK,0,0
DEN,SDF,6,39
DEN,SEA,321,3304
DEN,SFO,306,3080
DEN,SGF,70,508
DEN,SJC,151,1447
DEN,SLC,415,3704
DEN,SMF,157,1677
DEN,SNA,145,1118
DEN,STL,157,1102
DEN,SUX,0,0
DEN,TPA,103,979
DEN,TUL,135,799
DEN,TUS,84,758
DEN,TWF,0,0
DEN,TYS,11,75
DEN,XNA,32,238
DET,BNA,0,0
DET,IND,0,0
DET,MDW,0,0
DET,STL,0,0
DFW,ABI,651,1708
DFW,ABQ,876,1664
DFW,ACT,357,1072
DFW,AEX,146,374
DFW,AGS,0,0
DFW,AMA,645,2123
DFW,ANC,69,130
DFW,ATL,1112,3233
DFW,AUS,1816,2972
DFW,BDL,263,640
DFW,BFL,0,0
DFW,BHM,333,733
DFW,BNA,741,1599
DFW,BOI,0,0
DFW,BOS,751,1629
DFW,BPT,28,52
DFW,BTR,635,2315
DFW,BUF,36,161
DFW,BUR,428,933
DFW,BWI,712,1522
DFW,CAE,189,658
DFW,CHA,29,143
DFW,CHS,137,433
DFW,CID,304,1175
DFW,CLE,311,1745
DFW,CLL,309,879
DFW,CLT,526,2009
DFW,CMH,502,1312
DFW,CMI,97,217
DFW,COS,630,1194
DFW,CRP,593,1955
DFW,CVG,551,1964
DFW,DAB,0,10
DFW,DAY,276,755
DFW,DCA,1001,2307
DFW,DEN,1379,3862
DFW,DHN,0,1
DFW,DRO,0,0
DFW,DSM,342,1524
DFW,DTW,622,1633
DFW,EGE,153,425
DFW,ELP,941,1774
DFW,EVV,35,159
DFW,EWR,570,1137
DFW,FAT,284,472
DFW,FAY,0,0
DFW,FLL,782,1717
DFW,FMN,0,0
DFW,FNT,12,36
DFW,FSM,379,1359
DFW,FWA,153,622
DFW,GGG,202,613
DFW,GJT,1,7
DFW,GPT,110,402
DFW,GRB,5,26
DFW,GRK,560,1866
DFW,GRR,191,760
DFW,GSO,233,891
DFW,GSP,225,1096
DFW,GTR,20,41
DFW,GUC,20,93
DFW,HDN,29,128
DFW,HNL,103,344
DFW,HOU,656,2181
DFW,HRL,0,0
DFW,HSV,487,1243
DFW,IAD,559,1037
DFW,IAH,990,2396
DFW,ICT,604,1622
DFW,ILE,88,300
DFW,IND,527,1053
DFW,JAC,52,172
DFW,JAN,518,2146
DFW,JAX,369,883
DFW,JFK,244,703
DFW,LAS,1258,3636
DFW,LAW,367,1085
DFW,LAX,1883,4681
DFW,LBB,763,2571
DFW,LEX,172,617
DFW,LFT,172,502
DFW,LGA,946,1986
DFW,LGB,234,426
DFW,LIT,843,3387
DFW,LRD,332,1086
DFW,LYH,0,0
DFW,MAF,380,1462
DFW,MCI,974,1977
DFW,MCO,1108,2845
DFW,MDT,64,127
DFW,MDW,210,618
DFW,MEM,479,1551
DFW,MFE,351,663
DFW,MGM,54,159
DFW,MIA,896,2545
DFW,MKE,218,979
DFW,MLB,1,1
DFW,MLI,53,186
DFW,MLU,163,435
DFW,MOB,221,713
DFW,MSN,123,398
DFW,MSP,672,2064
DFW,MSY,765,1578
DFW,MTJ,24,146
DFW,MYR,4,7
DFW,OAK,541,972
DFW,OGG,59,162
DFW,OKC,962,2038
DFW,OMA,410,780
DFW,ONT,796,1277
DFW,ORD,1358,2997
DFW,ORF,294,691
DFW,PBI,258,562
DFW,PDX,616,1074
DFW,PFN,1,25
DFW,PHF,0,0
DFW,PHL,680,1686
DFW,PHX,1326,3657
DFW,PIA,104,298
DFW,PIT,450,1695
DFW,PNS,344,1367
DFW,PSP,264,582
DFW,PUB,0,0
DFW,PVD,84,135
DFW,RDU,776,1563
DFW,RIC,265,593
DFW,RNO,390,736
DFW,ROC,63,234
DFW,ROW,21,81
DFW,RST,21,43
DFW,RSW,278,486
DFW,SAN,1110,2391
DFW,SAT,1717,2861
DFW,SAV,161,609
DFW,SBA,101,323
DFW,SDF,374,1104
DFW,SEA,1011,2515
DFW,SFO,995,2239
DFW,SGF,717,2346
DFW,SHV,724,2537
DFW,SJC,679,1445
DFW,SJT,300,1032
DFW,SJU,237,834
DFW,SLC,599,1830
DFW,SMF,730,1213
DFW,SNA,878,2147
DFW,SPS,381,1113
DFW,SRQ,0,0
DFW,STL,1016,1933
DFW,SWF,0,0
DFW,SYR,26,184
DFW,TLH,37,108
DFW,TOL,1,15
DFW,TPA,749,1717
DFW,TUL,1053,3224
DFW,TUS,984,1729
DFW,TVC,16,36
DFW,TXK,191,629
DFW,TYR,324,1050
DFW,TYS,286,1246
DFW,VPS,305,1048
DFW,XNA,676,2231
DHN,ATL,257,774
DHN,VPS,0,0
DLG,ADQ,0,0
DLG,AKN,0,0
DLG,ANC,2,95
DLH,DTW,14,46
DLH,MSP,107,408
DLH,ORD,0,27
DRO,ABQ,0,0
DRO,COS,0,0
DRO,DEN,216,414
DRO,DFW,0,0
DRO,GJT,0,0
DRO,IAH,0,0
DRO,PHX,14,163
DRO,SLC,30,64
DSM,ATL,210,611
DSM,BNA,0,0
DSM,CID,0,0
DSM,COS,0,0
DSM,CVG,186,432
DSM,DCA,2,42
DSM,DEN,42,567
DSM,DFW,240,353
DSM,DTW,10,82
DSM,EWR,2,14
DSM,FSD,0,0
DSM,GJT,0,0
DSM,IAH,49,118
DSM,IND,0,0
DSM,LAS,3,7
DSM,LAX,0,4
DSM,LGA,10,137
DSM,LNK,0,0
DSM,MCI,0,0
DSM,MDW,0,0
DSM,MEM,12,68
DSM,MKE,0,6
DSM,MLI,0,0
DSM,MSP,33,161
DSM,OMA,0,0
DSM,ORD,207,930
DSM,PHX,7,154
DSM,PIH,0,0
DSM,PIT,0,0
DSM,RFD,0,0
DSM,RST,0,0
DSM,SLC,1,79
DSM,STL,4,9
DSM,TWF,0,0
DTW,ABE,33,335
DTW,ALB,61,998
DTW,ANC,14,149
DTW,ATL,1187,3396
DTW,ATW,9,136
DTW,AUS,6,139
DTW,AVL,4,99
DTW,AVP,7,76
DTW,AZO,35,543
DTW,BDL,90,1202
DTW,BGM,13,103
DTW,BGR,11,144
DTW,BHM,30,414
DTW,BNA,131,2203
DTW,BOS,655,2297
DTW,BTV,14,172
DTW,BUF,93,1839
DTW,BWI,174,1931
DTW,BZN,2,43
DTW,CAE,9,107
DTW,CAK,13,150
DTW,CHS,5,94
DTW,CID,13,148
DTW,CLE,114,979
DTW,CLT,102,1954
DTW,CMH,106,1565
DTW,COS,0,0
DTW,CRW,0,1
DTW,CVG,654,1184
DTW,CWA,5,77
DTW,DAY,8,140
DTW,DCA,201,2275
DTW,DEN,182,2049
DTW,DFW,502,1723
DTW,DLH,7,83
DTW,DSM,19,187
DTW,EGE,0,0
DTW,ELM,16,214
DTW,ERI,18,153
DTW,EVV,10,176
DTW,EWR,1611,1645
DTW,FLL,105,1551
DTW,FNT,91,1233
DTW,FWA,18,190
DTW,GRB,100,1176
DTW,GRR,165,2586
DTW,GSO,31,427
DTW,GSP,33,478
DTW,HNL,1,32
DTW,HOU,0,0
DTW,HPN,30,225
DTW,HSV,1,105
DTW,IAD,220,1486
DTW,IAH,125,1286
DTW,IND,134,2278
DTW,JAN,12,106
DTW,JAX,52,896
DTW,JFK,322,1057
DTW,LAN,101,1467
DTW,LAS,152,1685
DTW,LAX,103,2010
DTW,LEX,31,324
DTW,LGA,1845,2468
DTW,LIT,3,61
DTW,LNK,5,47
DTW,MBS,105,1370
DTW,MCI,95,1597
DTW,MCO,137,2685
DTW,MDT,54,542
DTW,MDW,453,2348
DTW,MEM,118,2059
DTW,MHT,55,1062
DTW,MIA,114,1076
DTW,MKE,113,1602
DTW,MLI,14,156
DTW,MSN,137,1616
DTW,MSP,455,5546
DTW,MSY,60,661
DTW,MYR,9,219
DTW,OKC,18,134
DTW,OMA,31,322
DTW,ORD,1705,3151
DTW,ORF,94,1483
DTW,ORH,0,0
DTW,PBI,36,595
DTW,PDX,33,363
DTW,PHL,872,2064
DTW,PHX,161,2498
DTW,PIA,4,52
DTW,PIT,82,1045
DTW,PLN,5,56
DTW,PVD,80,1106
DTW,PWM,25,427
DTW,RDU,67,1305
DTW,RIC,31,458
DTW,RNO,0,3
DTW,ROA,7,97
DTW,ROC,54,761
DTW,RST,3,50
DTW,RSW,45,1374
DTW,SAN,36,682
DTW,SAT,37,624
DTW,SAV,7,110
DTW,SBN,23,271
DTW,SCE,5,44
DTW,SDF,66,889
DTW,SEA,78,1296
DTW,SFO,216,1228
DTW,SGF,2,49
DTW,SHV,4,59
DTW,SJC,2,26
DTW,SJU,2,175
DTW,SLC,21,298
DTW,SNA,21,198
DTW,SRQ,11,250
DTW,STL,107,1981
DTW,STT,0,6
DTW,SWF,8,113
DTW,SYR,65,1336
DTW,TPA,83,1773
DTW,TUL,7,124
DTW,TUS,0,3
DTW,TVC,85,811
DTW,TYS,16,281
DTW,XNA,4,43
DUT,ANC,18,49
EAU,LSE,0,0
EAU,MSP,2,6
EFD,IAH,14,13
EGE,ATL,4,39
EGE,CLT,1,13
EGE,CVG,2,11
EGE,DEN,86,190
EGE,DFW,68,116
EGE,DTW,0,0
EGE,EWR,31,65
EGE,IAD,0,0
EGE,IAH,9,9
EGE,LAX,6,26
EGE,LGA,3,10
EGE,MIA,5,21
EGE,MSP,3,40
EGE,ORD,19,49
EGE,PHL,2,8
EGE,PHX,0,0
EGE,SFO,0,1
EKO,OGD,0,0
EKO,PIH,0,0
EKO,RNO,26,64
EKO,SLC,99,345
EKO,TWF,0,0
ELM,AVP,0,0
ELM,BGM,0,0
ELM,DTW,10,35
ELM,ITH,0,0
ELM,PIT,0,0
ELM,SYR,0,0
ELP,ABQ,11,184
ELP,ATL,6,187
ELP,AUS,18,361
ELP,COS,0,0
ELP,DAL,48,528
ELP,DEN,34,333
ELP,DFW,189,582
ELP,GJT,0,0
ELP,HOU,23,310
ELP,IAH,69,314
ELP,LAS,23,188
ELP,LAX,11,207
ELP,LBB,9,103
ELP,MAF,2,111
ELP,MFE,1,0
ELP,MTJ,0,0
ELP,OAK,0,0
ELP,OGD,0,0
ELP,ONT,1,11
ELP,ORD,16,210
ELP,PHX,73,846
ELP,PIH,0,0
ELP,SAN,6,102
ELP,SAT,19,353
ELP,SFO,0,0
ELP,SLC,2,89
ELP,STL,0,0
ELP,TUS,0,9
ERI,ATL,39,55
ERI,CLE,0,22
ERI,CVG,59,120
ERI,DTW,6,47
